id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
QVX-sv4sApqv4nN4uFyJyA,Mary,106,"2013-04-27 00:00:00",102,28,28,9,3.52,8,2,0,0,0,6,12,19,19,4,3
QVXwt5amzAPjXBiCNT0YjA,Brendan,41,"2009-11-21 00:00:00",0,1,1,0,3.67,1,0,0,0,0,1,1,2,2,0,0
QVYmenZkgIAuKdZIR604jg,Sylvia,63,"2013-09-21 00:00:00",5,1,2,6,4.43,3,1,0,0,0,1,2,3,3,2,0
Qv_sHg9kBNE3PB-HFBrgTw,Christine,681,"2010-02-25 00:00:00",493,484,494,117,3.91,181,21,10,24,9,119,415,450,450,390,115
QW2rs6u9JsMahb3rMLOIbQ,Laura,80,"2010-05-24 00:00:00",0,0,0,0,3.88,0,0,0,0,0,1,1,0,0,0,0
QWbQEvMi8FiXhXSsfhBxDg,Brian,264,"2008-03-06 00:00:00",20,24,21,16,3.72,6,7,0,0,1,8,11,14,14,7,1
qWfs6YYRfOmZZqrHSNVCEg,A,56,"2012-02-22 00:00:00",23,0,0,0,2.94,0,0,0,0,0,1,2,0,0,1,0
qwIv2g6m1hmR3LTu9disqw,Ricardo,21,"2014-03-22 00:00:00",0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0
qwKSWXdAzAHzxMcpXtt4-w,Serena,195,"2009-09-06 00:00:00",2,7,3,17,4.11,5,0,0,0,0,2,6,2,2,4,2
QWLCQB460JDaSZ1rozGfOQ,L,46,"2013-01-31 00:00:00",8,0,0,1,4.17,0,0,0,0,0,0,0,0,0,0,1
qWMUWDjI1wXWnmzlQc2BuA,Carl,108,"2013-12-19 00:00:00",1050,457,179,11,3.57,3,1,1,1,0,21,24,43,43,6,6
QWNxn70cKTgYIeCSP1q37A,Lixxy,82,"2012-08-14 00:00:00",19,7,9,3,3.43,3,1,0,2,0,0,10,1,1,1,2
qwONwL783a0hvPQl2TVWjg,Anthony,593,"2009-08-30 00:00:00",28424,26981,25306,286,3.55,6320,533,782,478,332,2513,7295,6915,6915,2040,1609
QwOSC30OYmjUCpczgEInAw,Amal,49,"2012-10-28 00:00:00",486,379,378,4,3.15,2,0,0,0,0,7,9,12,12,0,2
qwURNQ11dEFTKI3Dn3Mb2A,Maria,505,"2010-01-11 00:00:00",510,512,481,61,3.83,86,12,15,11,1,50,65,93,93,59,30
QwVvrU4VDcYHoLpdEAktiA,Caitlin,32,"2011-11-02 00:00:00",12,2,0,0,3.74,0,0,0,0,0,2,0,0,0,0,0
QWwty0ovWNQRe0wi941VnQ,Karen,33,"2012-05-20 00:00:00",8,0,0,0,3.52,0,0,0,0,0,0,0,0,0,1,0
QWxW_pApmpY9iPApC8P-UQ,Kelvin,1067,"2007-10-19 00:00:00",813,357,280,57,3.51,43,11,6,0,1,49,95,124,124,51,25
QwZaQ_G_AYArFE9G9oMPMQ,Tamara,886,"2008-10-14 00:00:00",2956,1928,2407,86,3.86,51,7,5,3,3,38,79,139,139,49,84
qx-DS3gnhOXGPeFz7HgloA,Joanne,20,"2015-06-01 00:00:00",2,0,0,1,4.4,0,0,0,0,0,0,0,0,0,0,0
Qx0dmSS0_Ath4lFYfm5utw,A,105,"2013-07-28 00:00:00",6,0,1,0,4.23,0,0,0,0,0,0,1,0,0,0,0
Qx4EDTh7wvj-UDrn56VVUA,Natalie,48,"2013-02-11 00:00:00",21,5,5,1,3.42,0,0,0,0,0,0,1,1,1,0,0
Qx9A4RekGA95S1_5BL04NQ,Takuya,30,"2014-03-02 00:00:00",0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0
qxCYvbCrQkuKXU9CrSKIdw,Tabitha,41,"2010-07-20 00:00:00",1,3,2,2,3.61,1,1,0,0,0,0,0,1,1,0,0
qXe3L6sKrT4ZuKLUwIs3Iw,Patrick,138,"2014-07-19 00:00:00",37,16,33,11,3.5,11,1,0,1,1,10,10,19,19,19,3
qxeIhWOJfg9k8O7GRqb41Q,Vy,184,"2012-04-18 00:00:00",18,6,2,11,3.8,12,1,2,0,0,9,28,35,35,11,2
QXgxzRgAnd62Ki2YYugG5w,Shannon,99,"2011-04-18 00:00:00",11,0,1,4,3.13,0,1,0,0,0,3,0,0,0,1,0
qxGyY0lQKK-fhj7SEXBu_w,gwen,53,"2007-09-18 00:00:00",9,4,2,0,3.95,0,0,0,0,0,0,1,0,0,1,0
QXHvKbbcgb39hx0Ur-bqGw,Khelyn,101,"2012-03-21 00:00:00",36,14,0,1,3.57,0,0,0,0,0,2,1,2,2,0,1
qxi1XKdTtc3F8_aIphcKTA,Anna,90,"2010-11-08 00:00:00",5,0,0,2,3.73,0,3,0,0,0,1,8,2,2,5,0
QXimk2cC9YnC7Ee5XIKozg,Eric,426,"2008-07-10 00:00:00",39,8,4,18,3.49,9,0,4,0,1,36,24,20,20,11,2
qXJI-6yFjtS3re_AfAUjWA,Rika,73,"2009-05-25 00:00:00",5,0,0,3,3.78,0,1,0,0,0,5,5,7,7,2,0
QxmcNVwk-WIyb7mGq4zDUw,Priya,24,"2010-02-11 00:00:00",137,66,87,0,4,0,0,0,0,0,1,1,0,0,1,1
QxOicMG68dJO9gvMd_Xydw,Scott,56,"2010-05-04 00:00:00",4,0,1,0,3.95,0,1,0,0,0,1,0,2,2,1,0
QxoIi9URtv2KhQINlnRXkw,Alice,145,"2010-11-28 00:00:00",124,108,12,48,4.25,88,4,4,15,6,28,66,94,94,42,27
qxqHRkwsgcf7bLesGDBQmQ,Michael,20,"2008-09-06 00:00:00",0,0,0,0,4.5,0,0,0,0,0,1,0,0,0,0,0
qxvLCV3svWwMzJMPmeNhaA,Ron,69,"2008-04-23 00:00:00",27,20,9,0,4.08,1,1,0,0,0,1,1,6,6,2,1
qxwpxp5Y8tM3a-edMGT74w,CJ,119,"2009-01-21 00:00:00",1,1,0,3,4.05,2,0,0,0,0,0,0,2,2,1,0
qxZ410RZtdcMCVI1q_JH7Q,Kristin,90,"2012-06-22 00:00:00",19,13,15,9,4.53,8,0,0,0,0,4,8,3,3,9,7
QXZbn6z_QeZ78XVQ8KScMQ,Yavnika,95,"2014-01-22 00:00:00",46,10,41,7,3.51,1,1,0,0,0,1,3,1,1,2,1
qY1Vu08GNOIRVkTFH2xZ1g,S,23,"2014-06-09 00:00:00",1,2,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0
qYcqPc0TzRiYQYcD76-rxg,Alicia,153,"2014-02-13 00:00:00",4,0,1,14,4.44,6,0,0,0,0,0,2,3,3,0,0
qyd1tu-uGmtjKfk0ZKLwdg,Mikki,24,"2013-08-05 00:00:00",30,1,1,2,3.46,0,0,0,0,0,0,0,0,0,0,0
qyE0oVpfhaHSTlxsvW0BLg,angie,64,"2008-09-16 00:00:00",10,3,9,1,3.76,0,0,0,0,0,0,1,0,0,1,1
QyEK-WWV8bJWckE_AQrf3A,Briceyda,127,"2010-08-31 00:00:00",11,9,7,6,3.93,5,2,0,1,0,5,0,3,3,1,2
Qyg4ABwKVgyDOgfriScrfg,Darren,97,"2007-05-06 00:00:00",14,16,15,4,3.64,0,0,0,0,0,9,3,4,4,0,0
qYjTUXZs2h-dW6DWs-8Ajw,Steven,53,"2011-09-22 00:00:00",0,1,0,1,3.96,0,0,0,0,0,1,0,2,2,0,0
qYkl_xqEH1D0wXnvDEOQSQ,Rosanna,30,"2014-01-27 00:00:00",5,1,0,0,4.19,0,0,0,0,0,0,0,0,0,0,0
QynN93ho1B_1ggZpO6A6hA,Bam,69,"2014-04-27 00:00:00",1771,21,109,33,4.09,108,11,4,2,1,38,93,183,183,38,63
QynVYiVDBAMJnKAK8pnc_g,Benjamin,21,"2009-01-11 00:00:00",4,0,0,0,3.29,0,0,0,0,0,0,0,0,0,1,0
QYodhZsj7OYd47yjaPjirQ,Paul,72,"2011-04-01 00:00:00",131,10,4,5,3.65,2,0,0,0,0,2,3,4,4,2,2
QyScH8Ef-7RosWQch4Ikcg,Lilly,161,"2011-03-14 00:00:00",8,3,0,5,4.04,8,1,0,0,0,3,2,4,4,9,0
QyVW8B8P6uKb1y1O1175Ag,"Sebastian R",73,"2015-05-31 00:00:00",1,1,1,0,3.55,0,0,0,0,0,0,0,0,0,0,0
QYWD2KpEuZRS5NubvRYDPQ,"Phuong Thao",73,"2010-01-24 00:00:00",41,4,3,4,4.1,1,0,0,0,0,0,3,1,1,0,0
QyWkrPCh0i9sqvKeVllnZg,Thomas,30,"2010-08-25 00:00:00",9,5,5,2,3.83,6,1,0,0,0,0,4,4,4,5,0
qyxadOAq4lShzijCPKTpXg,Albert,99,"2010-03-10 00:00:00",14,9,4,1,3.58,3,3,0,1,0,5,3,5,5,1,1
qyXK1XNtPjGr467txc32ow,Yodazi,52,"2010-08-29 00:00:00",63,14,10,0,3.74,0,0,0,0,0,2,0,1,1,0,0
qYxn0CS7ZfV-k1fm8e6J9g,Tammy,24,"2012-05-22 00:00:00",3,0,1,0,3.52,0,0,0,0,0,0,0,0,0,1,0
QZ0JIjyXFvoC0CsKT5JyTQ,Raul,178,"2009-09-09 00:00:00",378,152,332,17,3.59,4,8,2,0,8,18,34,32,32,7,1
Qz0vd0Q35R7b4AVJttE3bA,Lena,93,"2015-03-27 00:00:00",0,0,0,1,3.83,2,0,0,0,0,0,0,1,1,1,0
qZ3sJPn5NqSVFMLYGAJH_A,Douglas,888,"2011-09-22 00:00:00",1192,239,54,69,3.54,77,38,1,2,4,197,635,398,398,387,99
QZ69aBxuGsW_5xXwZo13sQ,David,23,"2012-10-03 00:00:00",0,0,0,0,3.08,0,1,0,0,0,0,1,1,1,0,0
Qz7U0YZLXx-gVUtecBavbw,Tim,44,"2008-05-13 00:00:00",5,0,2,2,2.83,0,0,0,0,0,0,0,1,1,0,0
qZB8BZ2ZzMF0VfIGhttu7w,Floyd,435,"2008-07-03 00:00:00",1041,80,346,54,3.96,49,8,11,0,1,52,134,127,127,44,12
qzkA4pdGVtQOxYUOdQtuKA,"Crazy Bernie",482,"2009-11-25 00:00:00",3,1,1,16,4.22,1,2,0,0,0,5,8,5,5,4,0
QZLog289Udc6fWAJHRrDfg,Danny,27,"2014-05-18 00:00:00",0,0,1,0,4.18,0,0,0,0,0,0,0,0,0,0,0
qzm5qSyBsmanyaQWC0veTQ,Danielle,38,"2010-07-27 00:00:00",31,19,1,1,4.05,0,0,0,0,0,0,0,1,1,0,0
QzNe0EB15t4gSJ0_GNFlYg,Mario,63,"2011-01-29 00:00:00",17,18,1,2,3.71,0,0,0,0,0,1,3,1,1,0,0
QzoioQQIWeNdV1zsrGNZ9A,Amy,39,"2010-05-27 00:00:00",87,6,8,0,3.69,0,0,0,0,0,0,1,0,0,0,0
QZOlthTiwV2SO79fxG2wEA,Nhi,35,"2013-06-28 00:00:00",2,4,6,4,3.76,0,1,0,0,0,0,0,2,2,0,0
qZRlVYUHHMMbtdX1HDljqg,L,38,"2012-02-28 00:00:00",12,0,0,0,3.95,0,0,0,0,0,0,1,0,0,0,0
QzXS25_FwIUrYTyDMZkUQA,Pim,217,"2012-08-01 00:00:00",176,102,94,45,3.86,13,2,2,4,0,10,24,41,41,23,7
qZYSb4o3eDASsf07plbHVg,Steven,131,"2006-11-19 00:00:00",59,65,49,6,3.76,3,0,1,1,0,6,2,6,6,5,4
qZZBx8TliAqv-lTtdbJecw,Judi,178,"2014-05-23 00:00:00",338,9,4412,31,3.78,5,2,0,0,1,23,47,49,49,6,12
Q_0vNRtIpw2mPlr9VqLtmA,Nicole,30,"2017-04-12 00:00:00",0,0,0,1,3.88,0,0,0,0,0,0,0,1,1,0,0
q_2JIsgARvvHAirn4ZABQw,Ruby,330,"2016-02-23 00:00:00",138,39,8,5,3.09,0,0,0,0,0,4,3,1,1,1,2
q_clHvM2NeRIIdl8_Zm7Ug,Tony,42,"2014-07-15 00:00:00",5,1,2,0,4.02,0,0,0,0,0,0,1,0,0,0,0
q_cYc9EJN1fzV7zwzc6MkA,Analisa,666,"2009-02-02 00:00:00",92,12,5,32,3.85,40,12,1,5,0,24,29,35,35,27,4
Q_KvT34gpoHQKEYINx3XnA,Jenny,175,"2011-03-13 00:00:00",28,34,9,5,3.83,2,0,0,0,0,0,2,5,5,0,1
q_m6qpGrwH_JUZjVJmEsBw,Becca,336,"2009-03-15 00:00:00",31,13,6,35,3.7,5,1,0,0,0,8,15,8,8,3,4
Q_rLU91XQYgI6FZPf4JfZg,Ellen,236,"2011-03-23 00:00:00",9,8,14,45,3.91,27,5,2,9,0,13,16,35,35,9,27
q_U2W8GV7YzMoRQMv-Zzww,Adrianne,23,"2013-07-03 00:00:00",8,1,0,2,3.65,0,0,0,0,0,0,0,0,0,0,0
q_WgXPoRlR2ICjl-TvSGFw,Steve,112,"2012-09-10 00:00:00",2,4,0,1,3.93,0,1,0,0,0,0,4,0,0,0,0
r--PIRCG2euocapqRDFZgQ,Lex,23,"2013-03-18 00:00:00",22,2,0,1,3.83,0,0,0,0,0,0,0,0,0,0,0
r-BStHfrLUjGID8m1I2Zog,Brian,573,"2010-02-28 00:00:00",60,80,12,17,3.37,2,4,1,0,0,3,12,5,5,3,1
r-g667wWx8XSUtYVMq1wyw,Pateel,147,"2010-11-17 00:00:00",145,72,24,5,3.68,1,2,0,3,0,1,4,2,2,3,1
r-MHUpMzKUML3F5QjVRGDA,Autumn,22,"2011-05-12 00:00:00",3,0,0,0,3.52,0,0,0,0,0,0,1,0,0,0,0
r-MOpFdZpL3692McxTgu3A,Kenneth,25,"2009-11-19 00:00:00",1,0,0,0,3.8,1,0,0,0,0,0,0,1,1,0,0
r-O8LG8XhxoYD0sRTWh1oA,Annie,21,"2010-07-27 00:00:00",0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,1,0
r-S-cT0WnCMEVO0F7frBmg,Ken,48,"2013-03-11 00:00:00",249,31,9,3,4.22,1,0,0,0,0,4,4,5,5,2,0
r-uCDskMFj6nAW2SqexBag,Shawn,35,"2014-12-11 00:00:00",0,0,1,0,4.08,0,0,0,0,0,0,1,1,1,0,0
r-yz9OAIi9FQ614RCg6_lg,N,261,"2010-07-09 00:00:00",58,31,6,12,3.52,8,1,0,3,0,9,16,6,6,3,6
r01zHizMGnxS00AqXyJb8Q,Andi,135,"2010-11-05 00:00:00",37,3,3,6,3.66,0,0,0,0,0,1,3,1,1,2,0
r044-mTSbWOlt6QRukzSpw,Victor,160,"2011-12-25 00:00:00",7,3,1,0,3.97,0,0,1,0,0,2,0,2,2,0,0
R0AwHtltzcx-comO-RF6sQ,Monique,21,"2012-04-22 00:00:00",1,0,0,0,4.36,0,0,0,0,0,0,0,0,0,0,0
r0ax383FZOHrXfiz54a1Ow,Johnson,525,"2009-12-23 00:00:00",26,9,9,23,3.91,33,7,3,1,0,11,29,46,46,21,2
r0E8c6_4AOP1NW6eSXT_ig,Jen,325,"2008-07-08 00:00:00",15,2,0,14,4.05,2,3,0,0,0,5,6,8,8,21,3
R0ikuMyxXPhp8x50jgtwbQ,Josh,73,"2011-01-22 00:00:00",0,0,3,1,3.91,0,0,0,0,0,2,2,0,0,0,0
r0j4IpUbcdC1-HfoMYae4w,Brooke,307,"2011-11-30 00:00:00",284,117,265,16,3.39,97,6,2,2,0,56,115,197,197,35,15
R0jLEd0Fa82D6xU3q5SZOg,Elibe,137,"2011-04-05 00:00:00",533,159,55,3,3.18,0,1,0,0,0,2,4,2,2,0,0
R0MaOtJ-0xul1dA5QLxYxg,nancy,20,"2010-10-24 00:00:00",1,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0
r0rbHEB7kWJKhzweCOeyeQ,Pedro,84,"2012-03-11 00:00:00",31,16,5,5,2.74,1,2,0,1,0,5,27,1,1,1,0
r0xKG3ziMO2wSftjqdCDWg,Mick,77,"2009-12-09 00:00:00",0,0,0,0,3.66,0,0,0,0,0,1,1,0,0,0,0
r0YF1PNyTPS2vJN18bOTPQ,Cello,35,"2011-10-06 00:00:00",4,2,0,0,4.51,2,0,0,0,0,1,0,0,0,0,0
r0yj7wRAs4mNSgp_OvvstA,Jennifer,600,"2008-07-29 00:00:00",20,12,12,20,4.15,38,1,1,4,1,12,23,24,24,6,2
R12GCq7XczBpP99KzenLAQ,Rey,847,"2009-11-11 00:00:00",169,92,42,51,3.82,9,8,4,0,1,27,60,26,26,16,9
r1AVLdGIUI4pMjnTZgi1aQ,Alex,169,"2009-04-16 00:00:00",67,28,29,8,3.84,3,2,1,0,0,10,8,11,11,5,0
r1bWD-5djcoOXq2OASyR3A,Mary,149,"2012-04-02 00:00:00",564,56,190,11,4.01,66,2,5,0,0,26,87,106,106,33,6
R1LfTbO1cHlguvISDHXRIw,Erdem,26,"2010-09-28 00:00:00",1,0,0,2,4.31,0,1,0,0,0,0,1,0,0,0,0
r1M84A56bViGJKKuxr1_PA,Pauline,332,"2011-06-24 00:00:00",200,108,110,39,3.58,11,6,0,2,0,13,23,21,21,21,16
r1npFsFHayAdfeQjeXFSvA,Desmond,160,"2008-01-16 00:00:00",364,275,290,18,3.58,132,8,3,0,2,24,160,152,152,42,1
R1zGFXnbsNsm1nHirq4WoQ,Victoria,93,"2016-07-14 00:00:00",0,0,0,5,4.23,2,1,0,0,0,1,2,3,3,0,0
R2-X2wA2vZam0lHQNknjUQ,Chris,61,"2010-07-29 00:00:00",1,0,0,0,2.67,0,0,0,0,0,4,0,0,0,1,0
R2247iVcSL6CBUItgheD3w,Veronica,682,"2008-04-17 00:00:00",114,65,41,27,3.73,78,14,5,10,3,25,89,91,91,37,7
r27sQd73wvg0YY7YjA_vJg,Patrick,84,"2013-05-25 00:00:00",4,1,1,2,4.25,0,0,0,0,0,3,0,0,0,0,0
r2EJfE7UKXJpNA7IiCeWgQ,Valerie,230,"2012-03-11 00:00:00",23,14,1,2,3.99,0,0,0,0,0,2,1,1,1,1,0
r2EUYBtZEf5xmtwj-JuYtQ,Kent,244,"2008-06-27 00:00:00",502,287,336,23,4.13,6,3,2,1,0,8,17,20,20,13,2
r2JgGWQX-akgzXI7lBsfUA,Farah,101,"2011-10-11 00:00:00",181,70,90,2,3.55,0,0,0,0,0,6,3,0,0,0,3
R2JIyDE_GQ-DdBwPvix9gQ,C,198,"2010-09-17 00:00:00",7,9,5,3,3.14,0,0,0,0,0,2,4,1,1,3,0
r2LTLEbXBA_oXJdq58fSlA,Mongo,51,"2013-01-21 00:00:00",7,2,0,1,2.91,0,0,0,0,0,0,0,0,0,0,0
r2Oizu0RCPCWtTSIJu2ttQ,Neal,48,"2013-08-05 00:00:00",0,0,0,2,3.54,0,1,0,0,0,1,0,0,0,0,0
R2Qvvb10hFg0iLOAb3vpFA,Nel,52,"2010-04-06 00:00:00",3,4,6,0,3.72,0,1,0,0,0,0,0,0,0,1,0
r2R9t9_0Je8wP-wh4-xM3w,Ian,201,"2011-10-31 00:00:00",109,61,78,18,3.95,132,17,10,4,4,73,151,225,225,53,30
R2VbfaO1f9SzJdkxpKBiCQ,Patricia,60,"2015-10-15 00:00:00",213,11,78,0,3.28,0,0,0,0,0,0,1,0,0,0,0
R2WnkuLrrJoQR81F9uotdg,Kathy,96,"2013-05-13 00:00:00",12,2,3,8,4.05,0,2,0,0,0,0,5,2,2,0,0
r2xbHjhvQZlaQ65cG9stug,Vincent,54,"2007-09-10 00:00:00",0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,0,0
r2xywQp9aOCd6IWYer2fUQ,Art,137,"2008-06-26 00:00:00",4,4,1,4,2.13,1,0,0,0,0,16,4,1,1,1,1
r33eff-wbmmNuLgxscLOEg,Chance,32,"2011-08-23 00:00:00",19,0,3,5,3.84,1,1,0,0,0,0,2,4,4,8,0
r365iah2e1Zm2ickWhHhCw,A,120,"2010-02-11 00:00:00",176,31,16,19,3.37,4,3,0,2,0,6,13,5,5,7,2
r3Ag55VyDcsJYFhe1m4Ihg,Paul,59,"2014-11-14 00:00:00",0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0
r3hN7Q6sPkOPamLaOCasWA,Grace,106,"2013-07-10 00:00:00",34,29,12,3,4.07,2,4,1,1,0,2,4,0,0,0,1
r3mYUwiEe9fD6ZpHcfYK4g,Brandon,34,"2011-06-22 00:00:00",10,0,0,1,3.49,0,1,0,0,0,0,0,1,1,0,0
r4-FmTvOMcbk0SarReZtCw,Thomas,25,"2013-02-18 00:00:00",2,0,1,1,4.12,0,0,0,0,0,0,1,0,0,1,0
R41t_hsUxpGBie21z0fzBQ,"Wolf O.",131,"2009-12-19 00:00:00",70,25,16,1,3.46,1,1,0,0,0,4,0,2,2,0,1
R49zZXxhoODeq0gZuc2D4g,Kathy,185,"2013-09-05 00:00:00",23,11,10,5,4.31,0,0,0,0,0,2,1,0,0,1,0
R4AP3CsndciTMw4_iEvM_w,Shelly,54,"2011-04-30 00:00:00",0,1,0,1,4.11,0,0,0,0,0,0,1,0,0,0,0
r4BZAwQ354RhpMcSdP_EHA,Jen,176,"2008-04-06 00:00:00",70,37,17,20,3.81,12,2,2,1,2,13,19,27,27,8,1
r4CiqSkfWZ3U-3wQqLQddA,kristine,29,"2010-12-26 00:00:00",0,0,0,0,3.45,0,1,0,0,0,1,0,0,0,0,0
R4EoFbzACFuwHcigdeFyBA,Scott,94,"2009-10-23 00:00:00",0,0,0,2,3.43,0,0,0,0,0,1,2,5,5,1,0
r4Esxn_rXHgXAV9NRgDw2g,Diana,159,"2009-10-26 00:00:00",6,1,0,17,4.25,5,2,0,2,0,4,9,4,4,3,2
r4fviG_y1jY-BDMgTJZa5w,Shayne,428,"2009-05-19 00:00:00",5991,4464,3923,131,4.1,1273,57,107,209,24,461,1816,1125,1125,301,181
r4ieiOnj62KYwxD_KVWGXQ,Michael,31,"2013-08-06 00:00:00",13,3,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0
r4n7y5bYr9BqnOEuresTRQ,"Daniel Dillon",96,"2012-11-25 00:00:00",6,0,0,1,3.62,0,1,0,0,0,3,2,0,0,0,0
R4nnNedq-exC-skD169S2Q,David,52,"2010-06-08 00:00:00",0,0,0,1,3.89,0,1,0,0,0,2,1,0,0,0,0
r4wmJCBhJFrPmpgtNhEnYw,Alyssa,70,"2012-07-29 00:00:00",0,1,0,1,3.84,2,0,0,0,0,2,2,0,0,0,0
R4wWj1o_jVlvZaLivXPa7g,Sean,26,"2011-01-21 00:00:00",13,4,3,3,3.69,0,0,0,0,0,1,0,0,0,1,0
R4YXvhVGkS92y605kqmSwQ,Lauren,71,"2011-02-04 00:00:00",156,20,2,2,3.21,0,0,1,0,0,1,6,1,1,1,0
r52bugu98l77gdqTnIJ2oQ,Aaron,150,"2011-06-10 00:00:00",107,50,35,57,3.5,17,7,3,0,0,15,37,40,40,26,10
R53y0qIWqJZxnbyWNDbrMg,Sabrina,80,"2013-03-30 00:00:00",65,47,8,9,3.39,3,3,0,4,0,2,8,4,4,3,1
r54gWMY9wU6b5ZN0BwZajw,Shyla,189,"2012-12-16 00:00:00",6,0,0,15,3.65,10,2,0,1,0,0,2,12,12,7,1
r55wDedEpznX4WVwmDQF0A,Miggie,25,"2017-01-09 00:00:00",0,1,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0
R58T9Pvj-ZArimfplxVzwQ,Booger,129,"2011-04-20 00:00:00",188,14,7,1,2.93,0,0,1,0,0,0,0,1,1,0,0
r5ggPC6OccLk6dDl5yqsJQ,Chris,248,"2010-03-22 00:00:00",35,3,6,14,4.14,15,7,4,0,0,13,36,24,24,11,12
R5GKDWmatHB2DEa-ulGzDQ,Thuy,47,"2010-09-15 00:00:00",4,1,0,2,4.06,0,0,0,0,0,0,0,0,0,1,3
R5GvraTzRxgZyEQPuM5fow,David,64,"2010-10-02 00:00:00",38,57,13,4,4.04,0,2,0,0,0,1,1,0,0,1,0
R5i-8R4vBov0wfNBGg2MwA,Arlene,465,"2007-04-23 00:00:00",53,42,50,59,4.02,60,9,0,9,5,24,23,70,70,29,7
r5K1LjRm6HDh-BS6gjUbkA,Jason,147,"2009-12-19 00:00:00",115,20,5,5,3.46,1,1,0,0,0,3,5,1,1,4,0
R5s2FhhfjYfTriMGslCb6Q,Rachel,32,"2013-06-18 00:00:00",34,11,0,0,4.48,0,0,0,0,0,0,2,1,1,0,0
r5tTTgJmQ2SPVfEIO1XLIg,Jay,47,"2013-04-04 00:00:00",3,1,3,1,3.74,0,0,0,0,0,0,0,0,0,0,0
R62uWKetpdt2dwII13TQMg,Jessie,91,"2010-04-14 00:00:00",55,13,14,2,4.05,1,0,0,0,0,1,3,2,2,0,1
r6L-5woBXYLTj_yzw5sjTw,Lani,60,"2013-08-16 00:00:00",14,0,2,1,4.17,1,0,0,0,0,0,0,0,0,0,0
R6qfj1Qup1gqLVy4yGp2rQ,Ecstacy,30,"2012-12-20 00:00:00",38,7,8,3,3.78,2,0,0,0,0,2,1,2,2,1,0
r6zCA77Y1BIa-bt_FT-5fQ,S.,270,"2011-01-05 00:00:00",765,267,571,9,3.58,2,1,1,0,0,7,46,21,21,3,2
R6_jIc_78OpAjRwQ52IyrA,Angelina,354,"2008-06-08 00:00:00",856,713,745,22,3.58,47,6,5,2,2,33,42,78,78,24,8
r79QdFrVcIwO4mxNNCjfEg,Kitty,61,"2012-10-13 00:00:00",1,0,0,0,3.02,0,0,0,0,0,1,1,1,1,0,0
R7C_PGUiBgJbIgXNkk1I1Q,Lala,215,"2014-07-03 00:00:00",22256,21030,21721,200,3.94,769,52,33,11,0,214,540,792,792,419,300
r7GmMNSf1ioMTYossLkGJQ,Jonathan,64,"2015-12-03 00:00:00",3,1,0,1,4.19,1,1,0,1,0,1,1,4,4,1,1
r7H25UT5ZSNftdaepf0IkQ,Justin,157,"2013-05-28 00:00:00",99,14,6,4,3.97,0,1,0,0,0,1,2,0,0,1,0
r7imbrOR6fQTWEtJCOajnA,Jessica,190,"2008-12-10 00:00:00",115,89,79,14,3.64,1,1,0,0,0,1,4,5,5,1,2
r7Jlg3pv42U6ywJI69YLow,LaShon,72,"2007-06-14 00:00:00",20,4,0,3,3.49,0,1,0,0,0,2,1,0,0,1,0
r7jYpGLND0bDIqzFTSdk8Q,Alyanna,22,"2013-03-03 00:00:00",0,0,0,1,3.91,2,0,0,0,0,0,0,0,0,0,0
R7M0ZqgEyqQN9wsKn12lNQ,Marsha,33,"2009-09-07 00:00:00",34,2,0,0,4.37,0,0,0,0,0,0,0,0,0,0,0
R7MIXZFni10CQP1z8mG_Sg,Kara,28,"2011-07-08 00:00:00",10,1,0,0,3.9,0,0,0,0,0,0,0,1,1,0,0
R7u3c15wPOAjpO_aaC-zEg,syrus,241,"2010-03-11 00:00:00",63,27,31,3,3.36,0,1,1,0,0,9,16,5,5,2,1
r7zUJCHE7xKDmxhvjg3Nug,Sandee,796,"2008-11-24 00:00:00",2873,1788,2687,185,4.06,560,75,40,27,10,124,1128,1110,1110,973,569
r7_R6QcOf9cplGGRKA83-A,Mili,296,"2011-10-05 00:00:00",526,8,7,6,3.76,2,3,0,0,0,7,20,3,3,12,2
r8-kvViakf6zS9wVsX38Yw,Liesl,40,"2009-10-21 00:00:00",9,5,3,2,4.55,4,1,0,0,0,4,4,0,0,2,0
r8b03LBC5l8bU9DWONm9Aw,Steve,95,"2011-11-11 00:00:00",13,3,0,2,4.11,0,0,0,0,0,1,0,0,0,0,0
R8JY_5FcYxq1E_XpjDIU3g,Mary,29,"2010-01-26 00:00:00",6,1,6,0,4.35,0,0,0,0,0,1,3,0,0,0,0
R8kpMS8E-8PnEo5THp_kYA,Kathryn,47,"2013-07-14 00:00:00",20,7,4,3,4.02,1,0,0,0,0,5,3,2,2,2,6
